FILE_DATE active resolved deaths new act.p res.p death.p new.p beta Date roll_mean roll_geo DailyMean
2020-05-14 3492 16204 1798 345 0.000239670555936857 0.00111214824982841 0.000123404255319149 2.36787920384351e-05 0.104051333715334 2020-05-14 0.102127344092572 0.0964128154338486 8.9
2020-05-15 3456 16641 1825 341 0.000237199725463281 0.00114214138641043 0.000125257378174331 2.34042553191489e-05 0.103908704494594 2020-05-15 0.103189408689369 0.0939268167547083 13.7
2020-05-16 3435 17020 1858 391 0.000235758407687028 0.0011681537405628 0.000127522306108442 2.68359643102265e-05 0.120874815610482 2020-05-16 0.107109187679989 0.0977521967331435 13.2
2020-05-17 3412 17360 1881 340 0.000234179821551132 0.00119148936170213 0.000129100892244338 2.33356211393274e-05 0.104995773380374 2020-05-17 0.109796794374699 0.101651551354332 12.5
2020-05-18 3415 17638 1904 304 0.000234385724090597 0.00121056966369252 0.000130679478380233 2.08647906657515e-05 0.0932562151667162 2020-05-18 0.111918187315933 0.102865169785545 13.5
2020-05-19 3567 17898 1919 427 0.000244818119423473 0.00122841455044612 0.000131708991077557 2.93067947838023e-05 0.127535452675955 2020-05-19 0.114506279401543 0.106487425728764 15
2020-05-20 3622 18190 1962 390 0.000248592999313658 0.00124845573095402 0.000134660260809883 2.67673301304049e-05 0.113955265579436 2020-05-20 0.113429821401944 0.109267977575874 14.9
2020-05-21 3685 18509 1993 413 0.000252916952642416 0.00127035003431709 0.000136787920384351 2.83459162663006e-05 0.118901084303976 2020-05-21 0.116123230779973 0.111370401519152 15.4
2020-05-22 3840 18767 2021 441 0.000263555250514756 0.00128805765271105 0.000138709677419355 3.02676733013041e-05 0.122025349093859 2020-05-22 0.117609499941926 0.11395698400189 17.1
2020-05-23 3846 19146 2048 412 0.000263967055593686 0.00131407000686342 0.000140562800274537 2.82772820864791e-05 0.113339609613293 2020-05-23 0.109734262264226 0.11291392444516 19.2
2020-05-24 3950 19477 2073 460 0.000271105010295127 0.00133678792038435 0.000142278654770076 3.15717227179135e-05 0.123849639026577 2020-05-24 0.104412030743549 0.115609529745926 20.3
2020-05-25 4104 19698 2102 404 0.000281674673987646 0.00135195607412491 0.0001442690459849 2.77282086479067e-05 0.103660099300387 2020-05-25 0.10179369757089 0.11736959637631 24.1
2020-05-26 4110 19958 2123 287 0.000282086479066575 0.00136980096087852 0.000145710363761153 1.96980096087852e-05 0.0724087889320554 2020-05-26 0.0972216782850854 0.108251933458571 24.7
2020-05-27 3956 20372 2155 292 0.000271516815374056 0.00139821551132464 0.000147906657515443 2.00411805078929e-05 0.0766996449346968 2020-05-27 0.0932758654107292 0.102299298496327 24.1
2020-05-28 4004 20673 2189 383 0.000274811256005491 0.00141887439945093 0.000150240219629375 2.62868908716541e-05 0.100572752095365 2020-05-28 0.0884603050685445 0.0998817535567191 20.8
2020-05-29 3997 20983 2230 344 0.00027433081674674 0.00144015099519561 0.000153054221002059 2.36101578586136e-05 0.0900212140932246 2020-05-29 0.089563067785982 0.0956343670684101 18.6
2020-05-30 3933 21353 2247 323 0.000269938229238161 0.00146554564172958 0.000154221002059025 2.2168840082361e-05 0.0857189194927991 2020-05-30 0.096422933818358 0.0918934800432651 14.4
2020-05-31 3783 21810 2266 326 0.000259643102264928 0.00149691146190803 0.000155525051475635 2.23747426218257e-05 0.0901407166312837 2020-05-31 0.0983372134671519 0.0878161038217866 12.2
2020-06-01 3834 22153 2276 404 0.000263143445435827 0.00152045298558682 0.00015621139327385 2.77282086479067e-05 0.111379438322449 2020-06-01 0.097879897873836 0.0887218042510935 16.8
2020-06-02 3932 22484 2293 446 0.000269869595058339 0.00154317089910776 0.000157378174330817 3.06108442004118e-05 0.120427851158687 2020-06-02 0.0986090459672434 0.0954097155924329 18.6
2020-06-03 3924 22811 2312 338 0.000269320521619767 0.0015656142759094 0.000158682223747426 2.31983527796843e-05 0.0900996024762542 2020-06-03 0.104345562823465 0.0976298299544518 21
2020-06-04 3838 23208 2357 356 0.000263417982155113 0.00159286204529856 0.000161770761839396 2.44337680164722e-05 0.0973715429421543 2020-06-04 0.107377186296531 0.0971797182013403 22.4
2020-06-05 3792 23583 2372 344 0.000260260809883322 0.00161859986273164 0.000162800274536719 2.36101578586136e-05 0.0951252507470767 2020-06-05 0.10061526734475 0.0979483669242398 21.6
2020-06-06 3848 23947 2407 455 0.000264104323953329 0.00164358270418669 0.000165202470830474 3.12285518188058e-05 0.125874537486348 2020-06-06 0.0923403192764786 0.103474780480955 20.2
2020-06-07 3939 24252 2426 415 0.00027035003431709 0.00166451612903226 0.000166506520247083 2.84831846259437e-05 0.111362080942745 2020-06-07 0.0901467508016682 0.106647611285003 17.2
2020-06-08 3918 24492 2450 243 0.000268908716540837 0.00168098833218943 0.0001681537405628 1.66781056966369e-05 0.0640460056599848 2020-06-08 0.0856868197761045 0.0985418491519475 17.5
2020-06-09 3797 24829 2464 230 0.00026060398078243 0.00170411805078929 0.000169114619080302 1.57858613589568e-05 0.0625032146807875 2020-06-09 0.0809157569616116 0.0897287218712782 23.3
2020-06-10 3486 25380 2475 251 0.000239258750857927 0.00174193548387097 0.000169869595058339 1.72271791352093e-05 0.0747446231525815 2020-06-10 0.0764505311672802 0.0873654334790184 23.7
2020-06-11 3172 25885 2487 203 0.00021770761839396 0.00177659574468085 0.000170693205216198 1.39327385037749e-05 0.0661520257632086 2020-06-11 0.0713295093443615 0.0826714408720021 20.6
2020-06-12 3041 26187 2498 182 0.000208716540837337 0.00179732326698696 0.000171448181194235 1.24914207275223e-05 0.0617278110456261 2020-06-12 0.0723682855273284 0.0777185700774344 15
2020-06-13 2947 26538 2507 266 0.000202264927934111 0.00182141386410432 0.000172065888812629 1.82566918325326e-05 0.0946179569260284 2020-06-13 0.0739898002509797 0.0746131907884153 13.9
2020-06-14 2709 26961 2519 197 0.000185929993136582 0.00185044612216884 0.000172889498970487 1.35209334248456e-05 0.0755149281823133 2020-06-14 0.0750453883974779 0.0705854140243905 14.2
2020-06-15 2630 27213 2527 181 0.000180507892930679 0.00186774193548387 0.00017343857240906 1.24227865477008e-05 0.0713174389407532 2020-06-15 0.0764727732037671 0.0716781721756116 16.4
2020-06-16 2585 27431 2538 184 0.00017741935483871 0.00188270418668497 0.000174193548387097 1.26286890871654e-05 0.0738538177463467 2020-06-16 0.0792634184501589 0.0734074037475355 18.2
2020-06-17 2410 27784 2550 190 0.000165408373369938 0.00190693205216198 0.000175017158544955 1.30404941660947e-05 0.0821337401780693 2020-06-17 0.079543380025796 0.0744026956475437 20.9
2020-06-18 2360 28004 2553 173 0.000161976664378861 0.00192203157172272 0.00017522306108442 1.18737131091283e-05 0.0761437194072329 2020-06-18 0.0808800125515281 0.0759129638044005 23
2020-06-19 2281 28250 2564 178 0.000156554564172958 0.00193891557995882 0.000175978037062457 1.22168840082361e-05 0.0812623277703683 2020-06-19 0.0821168290037081 0.0789540273654116 23.9
2020-06-20 2238 28468 2595 206 0.000153603294440631 0.00195387783115992 0.000178105696636925 1.41386410432395e-05 0.0965776879554883 2020-06-20 0.0868666279217904 0.0791855940231895 25.4
2020-06-21 2151 28719 2606 175 0.000147632120796156 0.00197110501029513 0.000178860672614962 1.20109814687714e-05 0.084871355862438 2020-06-21 0.0869769318701483 0.0805180192741625 25.1
2020-06-22 2095 28933 2609 161 0.00014378860672615 0.00198579272477694 0.000179066575154427 1.10501029512697e-05 0.0799751541060128 2020-06-22 0.0900190763074036 0.0818467729769684 25.9
2020-06-23 2127 29107 2619 216 0.000145984900480439 0.00199773507206589 0.000179752916952642 1.4824982841455e-05 0.107102410172923 2020-06-23 0.086927753818694 0.0863102669793 21.8
2020-06-24 2049 29336 2631 163 0.000140631434454358 0.00201345229924502 0.000180576527110501 1.11873713109128e-05 0.0829058678165742 2020-06-24 0.0857551819589614 0.0864257156119783 20.2
2020-06-25 2036 29528 2641 189 0.000139739190116678 0.00202663006177076 0.000181262868908717 1.29718599862732e-05 0.0974387304680202 2020-06-25 0.0877711473639171 0.0895246499061081 19.7
2020-06-26 1918 29754 2644 111 0.000131640356897735 0.00204214138641043 0.000181468771448181 7.61839396019218e-06 0.0596230703494008 2020-06-26 0.0954846702690137 0.0856508994914204 23.6
2020-06-27 1892 29932 2652 160 0.000129855868222375 0.00205435827041867 0.000182017844886754 1.09814687714482e-05 0.0883696849373601 2020-06-27 0.0915568667174492 0.0845709927284697 24.2
2020-06-28 1889 30107 2658 178 0.00012964996568291 0.00206636925188744 0.000182429649965683 1.22168840082361e-05 0.0989831136971286 2020-06-28 0.0906893374392594 0.0864498574591744 24
2020-06-29 2050 30196 2665 257 0.00014070006863418 0.00207247769389156 0.000182910089224434 1.76389842141386e-05 0.133969814441689 2020-06-29 0.0883820730259349 0.0930618521074055 24.9
2020-06-30 2052 30344 2672 157 0.000140837336993823 0.00208263555250515 0.000183390528483185 1.07755662319835e-05 0.0796077853119716 2020-06-30 0.0925371633578072 0.0892001220107103 23.8
2020-07-01 2015 30526 2676 149 0.000138297872340426 0.00209512697323267 0.000183665065202471 1.02264927934111e-05 0.0768331628692454 2020-07-01 0.0893866926102658 0.0882360260240247 24
2020-07-02 1960 30730 2680 153 0.00013452299245024 0.00210912834591627 0.000183939601921757 1.05010295126973e-05 0.0812878795747486 2020-07-02 0.0863913759976138 0.0859809523663523 29.4
2020-07-03 1944 30909 2682 165 0.000133424845573095 0.00212141386410432 0.0001840768702814 1.13246396705559e-05 0.0887087026725075 2020-07-03 0.0797909965768185 0.0910023319717047 27.8
2020-07-04 1886 31083 2687 121 0.000129444063143445 0.00213335621139327 0.000184420041180508 8.30473575840769e-06 0.0663163897045699 2020-07-04 0.0777797034651372 0.0873455422848652 26.1
2020-07-05 1839 31266 2689 138 0.000126218256691833 0.00214591626630062 0.000184557309540151 9.47151681537406e-06 0.0780158974085645 2020-07-05 0.0772537675564389 0.084425270225823 26.3
2020-07-06 1833 31426 2689 154 0.000125806451612903 0.00215689773507207 0.000184557309540151 1.05696636925189e-05 0.0877671584961219 2020-07-06 0.0809994195238303 0.0794754847328889 26.6
2020-07-07 1766 31603 2691 112 0.000121207961564859 0.00216904598490048 0.000184694577899794 7.68702814001373e-06 0.0655287335302024 2020-07-07 0.0790867443688709 0.0772962387332382 28
2020-07-08 1673 31805 2700 118 0.000114824982841455 0.00218291008922443 0.000185312285518188 8.09883321894303e-06 0.0731516115083575 2020-07-08 0.0829752429711273 0.076755933788967 27.3
2020-07-09 1668 31977 2703 170 0.000114481811942347 0.00219471516815374 0.000185518188057653 1.16678105696637e-05 0.107507443346488 2020-07-09 0.0849524757099703 0.079883417566389 29
2020-07-10 1599 32155 2710 116 0.00010974605353466 0.00220693205216198 0.000185998627316404 7.96156485929993e-06 0.0753199765877918 2020-07-10 0.0842930375217914 0.078037935583051 27.1
2020-07-11 1456 32422 2716 130 9.99313658201784e-05 0.00222525737817433 0.000186410432395333 8.92244337680165e-06 0.0935358799203645 2020-07-11 0.0863759004754902 0.0819676601559833 25.4
2020-07-12 1470 32534 2719 129 0.00010089224433768 0.00223294440631434 0.000186616334934798 8.8538091969801e-06 0.0918565265804657 2020-07-12 0.0867335543223282 0.0839025100958388 23.5
2020-07-13 1454 32663 2722 116 9.97940974605353e-05 0.00224179821551132 0.000186822237474262 7.96156485929993e-06 0.0831510911788692 2020-07-13 0.0834931053322826 0.0832574186196304 22.7
2020-07-14 1442 32785 2723 111 9.89704873026767e-05 0.00225017158544955 0.000186890871654084 7.61839396019218e-06 0.0801087742060941 2020-07-14 0.0848416089739709 0.085681485233053 22.9
2020-07-15 1400 32920 2732 102 9.60878517501716e-05 0.00225943719972546 0.000187508579272478 7.00068634179822e-06 0.0756551884362238 2020-07-15 0.0895388747707857 0.0860943828922604 24.2
2020-07-16 1365 33061 2737 111 9.36856554564173e-05 0.0022691146190803 0.000187851750171585 7.61839396019218e-06 0.0848243004161689 2020-07-16 0.0936154415596311 0.0832285274253714 23.9
2020-07-17 1366 33162 2746 111 9.37542896362388e-05 0.00227604667124228 0.000188469457789979 7.61839396019218e-06 0.0847595020796102 2020-07-17 0.0954605647320543 0.084644290831442 25.9
2020-07-18 1398 33294 2748 166 9.59505833905285e-05 0.00228510638297872 0.000188606726149623 1.13932738503775e-05 0.126416740498068 2020-07-18 0.103610945788095 0.0883663973934043 26.7
2020-07-19 1446 33407 2751 164 9.92450240219629e-05 0.00229286204529856 0.000188812628689087 1.12560054907344e-05 0.120392494102384 2020-07-19 0.108994690617849 0.0918483478124371 25.6
2020-07-20 1474 33513 2752 135 0.000101166781056966 0.00230013726835964 0.000188881262868909 9.2656142759094e-06 0.0960669533858317 2020-07-20 0.107097083636146 0.0937625387254428 25
2020-07-21 1584 33605 2753 203 0.000108716540837337 0.00230645161290323 0.00018894989704873 1.39327385037749e-05 0.137161441598377 2020-07-21 0.114238290276517 0.101249741428549 21.8
2020-07-22 1540 33812 2755 165 0.000105696636925189 0.00232065888812629 0.000189087165408373 1.13246396705559e-05 0.113341402244504 2020-07-22 0.109555625492499 0.107268565980173 23.5
2020-07-23 1492 33963 2755 103 0.000102402196293754 0.00233102264927934 0.000189087165408373 7.06932052161977e-06 0.07154105154425 2020-07-23 0.105507045656839 0.104690205166067 23.9
2020-07-24 1547 34100 2758 195 0.00010617707618394 0.00234042553191489 0.000189293067947838 1.33836650652025e-05 0.134747948562203 2020-07-24 0.103015067810531 0.111858249173415 23.6
2020-07-25 1544 34240 2759 138 0.000105971173644475 0.00235003431708991 0.00018936170212766 9.47151681537406e-06 0.0936380870099425 2020-07-25 0.0938621582588875 0.107163353367019 24.4
2020-07-26 1558 34359 2763 137 0.000106932052161977 0.00235820178448868 0.000189636238846946 9.40288263555251e-06 0.0920524352527688 2020-07-26 0.0852232441795976 0.103132198697718 27.5
2020-07-27 1574 34461 2764 119 0.000108030199039121 0.00236520247083047 0.000189704873026767 8.16746739876458e-06 0.0786231084616736 2020-07-27 0.0844080037993684 0.100221824381627 28
2020-07-28 1575 34567 2768 111 0.000108098833218943 0.00237247769389156 0.000189979409746054 7.61839396019218e-06 0.0730910747368709 2020-07-28 0.0799780242921633 0.091603016764485 25.6
2020-07-29 1476 34741 2769 76 0.000101304049416609 0.00238442004118051 0.000190048043925875 5.21619766643789e-06 0.0528690036894744 2020-07-29 0.0807064558013892 0.0821480545726115 24.6
2020-07-30 1397 34906 2772 89 9.58819492107069e-05 0.00239574468085106 0.00019025394646534 6.10844200411805e-06 0.0658343688826457 2020-07-30 0.0807816496938299 0.0811782645375793 23.3
2020-07-31 1360 35074 2775 134 9.33424845573095e-05 0.00240727522306108 0.000190459849004804 9.19698009608785e-06 0.103738092011767 2020-07-31 0.0797757430856773 0.0782012131239678 24.2
2020-08-01 1319 35237 2777 124 9.05284831846259e-05 0.002418462594372 0.000190597117364447 8.51063829787234e-06 0.0987371075745236 2020-08-01 0.0801781779023359 0.0787958211381403 24.8
2020-08-02 1312 35359 2778 116 9.00480439258751e-05 0.00242683596431023 0.000190665751544269 7.96156485929993e-06 0.0925787924998534 2020-08-02 0.083389531805524 0.0788600290657371 23.1
2020-08-03 1274 35485 2778 88 8.74399450926561e-05 0.00243548387096774 0.000190665751544269 6.0398078242965e-06 0.071581762204606 2020-08-03 0.0866479386543307 0.077810071612566 21.9
2020-08-04 1245 35601 2782 91 8.54495538778312e-05 0.00244344543582704 0.000190940288263555 6.24571036376115e-06 0.0759081184534806 2020-08-04 0.0838548229227658 0.0782315767357432 20.8
2020-08-05 1185 35747 2782 86 8.13315030885381e-05 0.00245346602608099 0.000190940288263555 5.9025394646534e-06 0.075348481011791 2020-08-05 0.0795869855518742 0.0822932083059491 20
2020-08-06 1120 35906 2783 95 7.68702814001373e-05 0.00246437886067261 0.000191008922443377 6.52024708304736e-06 0.0886432168242932 2020-08-06 0.0783562798744257 0.0858657787298847 19
2020-08-07 1090 36024 2783 88 7.48112560054907e-05 0.00247247769389156 0.000191008922443377 6.0398078242965e-06 0.084186281890813 2020-08-07 0.0856962080235821 0.083341902302203 21
2020-08-08 1052 36131 2784 70 7.22031571722718e-05 0.00247982155113246 0.000191077556623198 4.80439258750858e-06 0.0688622459782822 2020-08-08 0.0798923718426919 0.079160108002754 22.5
2020-08-09 981 36279 2786 79 6.73301304049417e-05 0.00248997940974605 0.000191214824982841 5.42210020590254e-06 0.0839638527577137 2020-08-09 0.084843759389352 0.0780632267610935 24.7
2020-08-10 994 36381 2786 115 6.82223747426218e-05 0.00249698009608785 0.000191214824982841 7.89293067947838e-06 0.122961259248701 2020-08-10 0.0852689000320587 0.0843360115736963 NA
2020-08-11 952 36456 2786 33 6.53397391901167e-05 0.00250212765957447 0.000191214824982841 2.26492793411119e-06 0.0352812651872492 2020-08-11 0.0886660626204369 0.075592409814435 24.2
2020-08-12 912 36590 2787 95 6.25943719972546e-05 0.00251132463967056 0.000191283459162663 6.52024708304736e-06 0.110008193838412 2020-08-12 0.0966680475510838 0.079791538314784 23.1
2020-08-13 891 36689 2787 78 6.11530542210021e-05 0.00251811942347289 0.000191283459162663 5.35346602608099e-06 0.0916192013232402 2020-08-13 0.098084537634386 0.0801688310873018 25.1
2020-08-14 899 36772 2788 92 6.17021276595745e-05 0.00252381606039808 0.000191352093342485 6.3143445435827e-06 0.10796642000946 2020-08-14 0.0976727933608414 0.0830693649154418 24.9
2020-08-15 903 36873 2789 106 6.19766643788607e-05 0.00253074811256005 0.000191420727522306 7.27522306108442e-06 0.124876140492811 2020-08-15 0.112765354683714 0.0904418040208664 23.4
2020-08-16 904 36953 2789 81 6.20452985586822e-05 0.00253623884694578 0.000191420727522306 5.55936856554564e-06 0.0938792833408287 2020-08-16 0.113010078489035 0.091895566723623 22.1
2020-08-17 875 37081 2789 99 6.00549073438572e-05 0.00254502402196294 0.000191420727522306 6.79478380233356e-06 0.120079049333888 2020-08-17 0.111653796908839 0.0915847111963229 21.9
2020-08-18 951 37126 2793 125 6.52711050102951e-05 0.00254811256005491 0.000191695264241592 8.57927247769389e-06 0.140929194447357 2020-08-18 0.116596491731153 0.111620864799418 20.2
2020-08-19 965 37215 2792 102 6.62319835277968e-05 0.00255422100205903 0.000191626630061771 7.00068634179822e-06 0.111721260475656 2020-08-19 0.115033528844716 0.111867534768427 18.8
2020-08-20 964 37291 2793 76 6.61633493479753e-05 0.00255943719972546 0.000191695264241592 5.21619766643789e-06 0.0821252302618704 2020-08-20 0.118892320380165 0.110132865439055 19.9
2020-08-21 986 37397 2796 131 6.76733013040494e-05 0.00256671242278655 0.000191901166781057 8.9910775566232e-06 0.142565283765656 2020-08-21 0.117005483024978 0.114594395793135 23.9
2020-08-22 1003 37487 2797 108 6.88400823610158e-05 0.00257288949897049 0.000191969800960879 7.41249142072752e-06 0.113935400287758 2020-08-22 0.111043722611792 0.113103148700548 25.3
2020-08-23 1010 37595 2797 115 6.93205216197666e-05 0.00258030199039121 0.000191969800960879 7.89293067947838e-06 0.120890824088966 2020-08-23 0.107842889637903 0.117263749683665 25.5
2020-08-24 1036 37673 2798 105 7.1105010295127e-05 0.0025856554564173 0.0001920384351407 7.20658888126287e-06 0.106871187847582 2020-08-24 0.112804716969709 0.115327867685535 27.4
2020-08-25 1059 37748 2800 100 7.26835964310226e-05 0.00259080301990391 0.000192175703500343 6.86341798215511e-06 0.0991968715550565 2020-08-25 0.109184819519552 0.10968522245699 22.9
2020-08-26 1030 37863 2802 88 7.06932052161977e-05 0.00259869595058339 0.000192312971859986 6.0398078242965e-06 0.0893154296584288 2020-08-26 0.112627332759372 0.106233397852973 18.3
2020-08-27 1070 37940 2803 118 7.34385724090597e-05 0.00260398078242965 0.000192381606039808 8.09883321894303e-06 0.116858021584512 2020-08-27 0.109592418215023 0.111723415806811 24.9
2020-08-28 1103 38023 2809 122 7.57035003431709e-05 0.00260967741935484 0.000192793411118737 8.37336993822924e-06 0.117226001614561 2020-08-28 0.108328705183001 0.108643263026665 20.6
2020-08-29 1148 38126 2809 148 7.87920384351407e-05 0.00261674673987646 0.000192793411118737 1.01578586135896e-05 0.138032992966497 2020-08-29 0.107682538036742 0.111662220832862 22
2020-08-30 1181 38204 2810 112 8.10569663692519e-05 0.00262210020590254 0.000192862045298559 7.68702814001373e-06 0.09964642227852 2020-08-30 0.111188459203229 0.108621558232474 19.4
2020-08-31 1221 38277 2811 114 8.38023335621139e-05 0.00262711050102951 0.00019293067947838 7.82429649965683e-06 0.0980251966234345 2020-08-31 0.110452580577645 0.107289102503248 19.8
2020-09-01 1240 38369 2812 112 8.51063829787234e-05 0.0026334248455731 0.000192999313658202 7.68702814001373e-06 0.0946737015312402 2020-09-01 0.111231961874807 0.106576166657499 24.1
2020-09-02 1236 38506 2812 133 8.48318462594372e-05 0.00264282772820865 0.000192999313658202 9.1283459162663e-06 0.113856877823836 2020-09-02 0.110697029879748 0.110337190392482 23.4
2020-09-03 1249 38625 2812 132 8.57240905971174e-05 0.00265099519560741 0.000192999313658202 9.05971173644475e-06 0.111706871205425 2020-09-03 0.113701420038809 0.109628878715935 21.5
2020-09-04 1282 38741 2811 148 8.79890185312286e-05 0.00265895676046671 0.00019293067947838 1.01578586135896e-05 0.122681670694692 2020-09-04 0.119602416993603 0.110343617878073 19.2
2020-09-05 1345 38847 2811 169 9.23129718599863e-05 0.0026662319835278 0.00019293067947838 1.15991763898421e-05 0.13428846900109 2020-09-05 0.124528813745049 0.109910936288808 17.4
2020-09-06 1390 38958 2813 158 9.54015099519561e-05 0.00267385037748799 0.000193067947838023 1.08442004118051e-05 0.120677153391943 2020-09-06 0.122802239702077 0.112959142164139 16.8
2020-09-07 1461 39077 2813 190 0.000100274536719286 0.00268201784488675 0.000193067947838023 1.30404941660947e-05 0.13933217530699 2020-09-07 0.123251116723594 0.118778442930122 20.4
2020-09-08 1527 39196 2813 185 0.000104804392587509 0.00269018531228552 0.000193067947838023 1.2697323266987e-05 0.129158478791368 2020-09-08 0.125383524410617 0.124167557138101 16.1
2020-09-09 1540 39332 2813 149 0.000105696636925189 0.00269951956074125 0.000193067947838023 1.02264927934111e-05 0.101770859523031 2020-09-09 0.1262852193109 0.122192872923211 16.8
2020-09-10 1567 39474 2814 170 0.000107549759780371 0.00270926561427591 0.000193136582017845 1.16678105696637e-05 0.114849010356045 2020-09-10 0.12575812078358 0.122678068198401 17.4
2020-09-11 1657 39598 2813 213 0.00011372683596431 0.00271777625257378 0.000193067947838023 1.46190803019904e-05 0.137608524503851 2020-09-11 0.129818171669029 0.124706931656491 14.2
2020-09-12 1769 39717 2814 232 0.000121413864104324 0.00272594371997255 0.000193136582017845 1.59231297185999e-05 0.14060033330307 2020-09-12 0.129042834509399 0.125527897531964 16.5
